drugbank_id,drugbank_name,umls_cui_from_meddra,side_effect_name
DB01224,Quetiapine,C0013390,Dysmenorrhoea
DB01224,Quetiapine,C0013447,Ear disorder
DB01224,Quetiapine,C0013456,Ear pain
DB01224,Quetiapine,C0013491,Ecchymosis
DB01224,Quetiapine,C0013595,Eczema
DB01224,Quetiapine,C0151878,Electrocardiogram QT prolonged
DB01224,Quetiapine,C0520886,Electrocardiogram ST segment elevation
DB01224,Quetiapine,C0520888,Electrocardiogram T wave inversion
DB01224,Quetiapine,C0522055,Electrocardiogram abnormal
DB01224,Quetiapine,C0855329,Electrocardiogram change
DB01224,Quetiapine,C0014130,Endocrine disorder
DB01224,Quetiapine,C0392025,Enlargement abdomen
DB01224,Quetiapine,C0014457,Eosinophilia
DB01224,Quetiapine,C0014591,Epistaxis
DB01224,Quetiapine,C0014742,Erythema multiforme
DB01224,Quetiapine,C0235146,Euphoric mood
DB01224,Quetiapine,C0015397,Eye disorder
DB01224,Quetiapine,C0151827,Eye pain
DB01224,Quetiapine,C0542571,Face oedema
DB01224,Quetiapine,C0015732,Faecal incontinence
DB01224,Quetiapine,C0015663,Fasting
DB01224,Quetiapine,C0233471,Flat affect
DB01224,Quetiapine,C0016204,Flatulence
DB01224,Quetiapine,C0151662,Gamma-glutamyltransferase increased
DB01224,Quetiapine,C0017152,Gastritis
DB01224,Quetiapine,C0017574,Gingivitis
DB01224,Quetiapine,C0017601,Glaucoma
DB01224,Quetiapine,C0017979,Glycosuria
DB01224,Quetiapine,C0018099,Gout
DB01224,Quetiapine,C0018418,Gynaecomastia
DB01224,Quetiapine,C0018926,Haematemesis
DB01224,Quetiapine,C0518015,Haemoglobin
DB01224,Quetiapine,C0162119,Haemoglobin decreased
DB01224,Quetiapine,C0019112,Haemorrhoids
DB01224,Quetiapine,C0018524,Hallucination
DB01224,Quetiapine,C0235996,Hepatic enzyme increased
DB01224,Quetiapine,C0019158,Hepatitis
DB01224,Quetiapine,C0019521,Hiccups
DB01224,Quetiapine,C1522133,High cholesterol
DB01224,Quetiapine,C0020039,Hostility
DB01224,Quetiapine,C0600142,Hot flush
DB01224,Quetiapine,C0020456,Hyperglycaemia
DB01224,Quetiapine,C0424295,Hyperkinesia
DB01224,Quetiapine,C0020473,Hyperlipidaemia
DB01224,Quetiapine,C0020505,Hyperphagia
DB01224,Quetiapine,C0026826,Hypertonia
DB01224,Quetiapine,C0020578,Hyperventilation
DB01224,Quetiapine,C0020580,Hypoaesthesia
DB01224,Quetiapine,C0002884,Hypochromic anaemia
DB01224,Quetiapine,C0020615,Hypoglycaemia
DB01224,Quetiapine,C0086439,Hypokinesia
DB01224,Quetiapine,C0413252,Hypothermia
DB01224,Quetiapine,C2047937,Ill-defined disorder
DB01224,Quetiapine,C0021053,Immune system disorder
DB01224,Quetiapine,C0021141,Inappropriate antidiuretic hormone secretion
DB01224,Quetiapine,C0232461,Increased appetite
DB01224,Quetiapine,C0747979,Increased prolactin level
DB01224,Quetiapine,C0851341,Infestation NOS
DB01224,Quetiapine,C0022107,Irritability
DB01224,Quetiapine,C0549373,Laryngeal pain
DB01224,Quetiapine,C0023518,Leukocytosis
DB01224,Quetiapine,C0023530,Leukopenia
DB01224,Quetiapine,C0023533,Leukorrhea
DB01224,Quetiapine,C0041657,Loss of consciousness
DB01224,Quetiapine,C0549399,Low density lipoprotein increased
DB01224,Quetiapine,C0497156,Lymphadenopathy
DB01224,Quetiapine,C0231218,Malaise
DB01224,Quetiapine,C0162429,Malnutrition
DB01224,Quetiapine,C0338831,Mania
DB01224,Quetiapine,C0151772,Manic psychosis
DB01224,Quetiapine,C0025061,Mediastinal disorder
DB01224,Quetiapine,C0236075,Menopausal symptoms
DB01224,Quetiapine,C0025323,Menorrhagia
DB01224,Quetiapine,C0004936,Mental disorder
DB01224,Quetiapine,C0025874,Metrorrhagia
DB01224,Quetiapine,C0149931,Migraine
DB01224,Quetiapine,C0085633,Mood swings
DB01224,Quetiapine,C0026650,Movement disorder
DB01224,Quetiapine,C0427086,Movements involuntary
DB01224,Quetiapine,C0235086,Muscle contractions involuntary
DB01224,Quetiapine,C0026837,Muscle rigidity
DB01224,Quetiapine,C0231530,Muscle twitching
DB01224,Quetiapine,C0948525,Musculoskeletal stiffness
DB01224,Quetiapine,C0027066,Myoclonus
DB01224,Quetiapine,C0027424,Nasal congestion
DB01224,Quetiapine,C0027441,Nasopharyngitis
DB01224,Quetiapine,C0007859,Neck pain
DB01224,Quetiapine,C0027651,Neoplasm
DB01224,Quetiapine,C0027849,Neuroleptic malignant syndrome
DB01224,Quetiapine,C0270327,Nocturnal enuresis
DB01224,Quetiapine,C1320474,Nuchal rigidity
DB01224,Quetiapine,C0085637,Oculogyric crisis
DB01224,Quetiapine,C0085649,Oedema peripheral
DB01224,Quetiapine,C0029191,Orchitis
DB01224,Quetiapine,C0020651,Orthostatic hypotension
DB01224,Quetiapine,C0030196,Pain in extremity
DB01224,Quetiapine,C0030232,Pallor
DB01224,Quetiapine,C0030252,Palpitations
DB01224,Quetiapine,C0030305,Pancreatitis
DB01224,Quetiapine,C0151836,Paranoid reaction
DB01224,Quetiapine,C0242422,Parkinsonism
DB01224,Quetiapine,C0030794,Pelvic pain
DB01224,Quetiapine,C0858635,Pharyngolaryngeal pain
DB01224,Quetiapine,C0042023,Pollakiuria
DB01224,Quetiapine,C0085602,Polydipsia
DB01224,Quetiapine,C0032961,Pregnancy
DB01224,Quetiapine,C0392684,Pulse irregular
DB01224,Quetiapine,C0423791,Rash maculo-papular
DB01224,Quetiapine,C0267596,Rectal haemorrhage
DB01224,Quetiapine,C0035410,Rhabdomyolysis
DB01224,Quetiapine,C1322281,Rhinitis seasonal
DB01224,Quetiapine,C0037036,Salivary hypersecretion
DB01224,Quetiapine,C0036341,Schizophrenia
DB01224,Quetiapine,C0549622,Sexual dysfunction
DB01224,Quetiapine,C0152029,Sinus congestion
DB01224,Quetiapine,C0037195,Sinus headache
DB01224,Quetiapine,C0039239,Sinus tachycardia
DB01224,Quetiapine,C0037199,Sinusitis
DB01224,Quetiapine,C0037299,Skin ulcer
DB01224,Quetiapine,C0920289,Sluggishness
DB01224,Quetiapine,C0037822,Speech disorder
DB01224,Quetiapine,C0038325,Stevens-Johnson syndrome
DB01224,Quetiapine,C0038362,Stomatitis
DB01224,Quetiapine,C0424000,Suicidal ideation
DB01224,Quetiapine,C0038661,Suicide
DB01224,Quetiapine,C0038663,Suicide attempt
DB01224,Quetiapine,C0038990,Sweating
DB01224,Quetiapine,C0686347,Tardive dyskinesia
DB01224,Quetiapine,C0233494,Tension
DB01224,Quetiapine,C0233632,Thinking abnormal
DB01224,Quetiapine,C0040046,Thrombophlebitis
DB01224,Quetiapine,C0151610,Tongue oedema
DB01224,Quetiapine,C0518988,Tooth abscess
DB01224,Quetiapine,C0040460,Toothache
DB01224,Quetiapine,C0040479,Torsade de pointes
DB01224,Quetiapine,C0040822,Tremor
DB01224,Quetiapine,C0235309,Upset stomach
DB01224,Quetiapine,C0041969,Urethral disorder
DB01224,Quetiapine,C0042024,Urinary incontinence
DB01224,Quetiapine,C0080274,Urinary retention
DB01224,Quetiapine,C0042075,Urinary tract disorder
DB01224,Quetiapine,C0042029,Urinary tract infection
DB01224,Quetiapine,C0404521,Vaginal infection
DB01224,Quetiapine,C0042267,Vaginal inflammation
DB01224,Quetiapine,C0006852,Vaginal moniliasis
DB01224,Quetiapine,C1861172,Venous thromboembolism
DB01224,Quetiapine,C0085612,Ventricular arrhythmia
DB01224,Quetiapine,C0042571,Vertigo
DB01224,Quetiapine,C0344232,Vision blurred
DB01224,Quetiapine,C0700345,Vulvovaginal candidiasis
DB01224,Quetiapine,C0043049,Water intoxication
DB01224,Quetiapine,C0043096,Weight decreased
DB00881,Quinapril,C0948089,Acute coronary syndrome
DB00881,Quinapril,C0001824,Agranulocytosis
DB00881,Quinapril,C0002170,Alopecia
DB00881,Quinapril,C0002418,Amblyopia
DB00881,Quinapril,C0340865,Anaphylactoid reaction
DB00881,Quinapril,C0002994,Angioedema
DB00881,Quinapril,C0042373,Angiopathy
DB00881,Quinapril,C0003811,Arrhythmia
DB00881,Quinapril,C0151539,Blood urea increased
DB00881,Quinapril,C0006145,Breast disorder
DB00881,Quinapril,C0018799,Cardiac disorder
DB00881,Quinapril,C0036980,Cardiogenic shock
DB00881,Quinapril,C0038454,Cerebrovascular accident
DB00881,Quinapril,C0009782,Connective tissue disorder
DB00881,Quinapril,C0011606,Dermatitis exfoliative
DB00881,Quinapril,C0015397,Eye disorder
DB00881,Quinapril,C0016204,Flatulence
DB00881,Quinapril,C0017181,Gastrointestinal haemorrhage
DB00881,Quinapril,C0019158,Hepatitis
DB00881,Quinapril,C0020546,Hypertensive crisis
DB00881,Quinapril,C2047937,Ill-defined disorder
DB00881,Quinapril,C0021053,Immune system disorder
DB00881,Quinapril,C0851341,Infestation NOS
DB00881,Quinapril,C0041657,Loss of consciousness
DB00881,Quinapril,C0231218,Malaise
DB00881,Quinapril,C0025061,Mediastinal disorder
DB00881,Quinapril,C0004936,Mental disorder
DB00881,Quinapril,C0020651,Orthostatic hypotension
DB00881,Quinapril,C0030252,Palpitations
DB00881,Quinapril,C0030305,Pancreatitis
DB00881,Quinapril,C0030807,Pemphigus
DB00881,Quinapril,C0032961,Pregnancy
DB00881,Quinapril,C0034068,Pulmonary eosinophilia
DB00881,Quinapril,C0035078,Renal failure
DB00881,Quinapril,C0700590,Sweating increased
DB00881,Quinapril,C0233494,Tension
DB00881,Quinapril,C0041969,Urethral disorder
DB00881,Quinapril,C0042075,Urinary tract disorder
DB00881,Quinapril,C0042029,Urinary tract infection
DB00881,Quinapril,C0042401,Vasodilation
DB00881,Quinapril,C0042571,Vertigo
DB00908,Quinidine,C0232492,Abdominal pain upper
DB00908,Quinidine,C0149937,Acute interstitial nephritis
DB00908,Quinidine,C0001824,Agranulocytosis
DB00908,Quinidine,C0162820,Allergic contact dermatitis
DB00908,Quinidine,C0002994,Angioedema
DB00908,Quinidine,C0003460,Anuria
DB00908,Quinidine,C0003537,Aphasia
DB00908,Quinidine,C0002874,Aplastic anaemia
DB00908,Quinidine,C0004096,Asthma
DB00908,Quinidine,C0004134,Ataxia
DB00908,Quinidine,C0004245,Atrioventricular block
DB00908,Quinidine,C0005681,Blackwater fever
DB00908,Quinidine,C0456909,Blindness
DB00908,Quinidine,C0005940,Bone disorder
DB00908,Quinidine,C0428977,Bradycardia
DB00908,Quinidine,C0006145,Breast disorder
DB00908,Quinidine,C0006266,Bronchospasm
DB00908,Quinidine,C0018799,Cardiac disorder
DB00908,Quinidine,C0876994,Cardiotoxicity
DB00908,Quinidine,C0085593,Chills
DB00908,Quinidine,C0009421,Coma
DB00908,Quinidine,C0262988,Cutaneous vasculitis
DB00908,Quinidine,C0011606,Dermatitis exfoliative
DB00908,Quinidine,C0012569,Diplopia
DB00908,Quinidine,C0042790,Disorder sight
DB00908,Quinidine,C0233407,Disorientation
DB00908,Quinidine,C0012739,Disseminated intravascular coagulation
DB00908,Quinidine,C0393593,Dystonia
DB00908,Quinidine,C0541919,Dystonic reaction
DB00908,Quinidine,C0013491,Ecchymosis
DB00908,Quinidine,C0013595,Eczema
DB00908,Quinidine,C0232493,Epigastric pain
DB00908,Quinidine,C0041834,Erythema
DB00908,Quinidine,C0014742,Erythema multiforme
DB00908,Quinidine,C0233571,Excitement
DB00908,Quinidine,C0015397,Eye disorder
DB00908,Quinidine,C0020640,Factor II deficiency
DB00908,Quinidine,C0860210,Granulomatous liver disease
DB00908,Quinidine,C0518015,Haemoglobin
DB00908,Quinidine,C0019048,Haemoglobinuria
DB00908,Quinidine,C0019061,Haemolytic uraemic syndrome
DB00908,Quinidine,C0019158,Hepatitis
DB00908,Quinidine,C0235369,Hepatitis granulomatous
DB00908,Quinidine,C0235378,Hepatotoxicity
DB00908,Quinidine,C0020615,Hypoglycaemia
DB00908,Quinidine,C0043117,Idiopathic thrombocytopenic purpura
DB00908,Quinidine,C0021053,Immune system disorder
DB00908,Quinidine,C0023530,Leukopenia
DB00908,Quinidine,C0023646,Lichen planus
DB00908,Quinidine,C0041657,Loss of consciousness
DB00908,Quinidine,C0409974,Lupus erythematosus
DB00908,Quinidine,C0162429,Malnutrition
DB00908,Quinidine,C0025061,Mediastinal disorder
DB00908,Quinidine,C0004936,Mental disorder
DB00908,Quinidine,C0278061,Mental state abnormal
DB00908,Quinidine,C0026961,Mydriasis
DB00908,Quinidine,C0027540,Necrosis
DB00908,Quinidine,C0014868,Oesophagitis
DB00908,Quinidine,C0028961,Oliguria
DB00908,Quinidine,C0029124,Optic atrophy
DB00908,Quinidine,C0029134,Optic neuritis
DB00908,Quinidine,C0020651,Orthostatic hypotension
DB00908,Quinidine,C0030252,Palpitations
DB00908,Quinidine,C0030312,Pancytopenia
DB00908,Quinidine,C0018772,Partial hearing loss
DB00908,Quinidine,C0031256,Petechiae
DB00908,Quinidine,C0349506,Photosensitivity
DB00908,Quinidine,C0034063,Pulmonary oedema
DB00908,Quinidine,C0034150,Purpura
DB00908,Quinidine,C0429097,QRS complex
DB00908,Quinidine,C0035078,Renal failure
DB00908,Quinidine,C0038325,Stevens-Johnson syndrome
DB00908,Quinidine,C0038661,Suicide
DB00908,Quinidine,C0038990,Sweating
DB00908,Quinidine,C0024141,Systemic lupus erythematosus
DB00908,Quinidine,C0857305,Thrombocytopenic purpura
DB00908,Quinidine,C0034155,Thrombotic thrombocytopenic purpura
DB00908,Quinidine,C0040479,Torsade de pointes
DB00908,Quinidine,C0040822,Tremor
DB00908,Quinidine,C0302810,Uraemic syndrome
DB00908,Quinidine,C0041969,Urethral disorder
DB00908,Quinidine,C0042075,Urinary tract disorder
DB00908,Quinidine,C0042401,Vasodilation
DB00908,Quinidine,C0151636,Ventricular extrasystoles
DB00908,Quinidine,C0042510,Ventricular fibrillation
DB00908,Quinidine,C0042514,Ventricular tachycardia
DB00908,Quinidine,C0042571,Vertigo
DB00908,Quinidine,C0344232,Vision blurred
DB00908,Quinidine,C0547030,Visual disturbance
DB00908,Quinidine,C0235095,Visual field constriction
DB01129,Rabeprazole,C0232492,Abdominal pain upper
DB01129,Rabeprazole,C0234458,Abnormal dreams
DB01129,Rabeprazole,C0162287,Abnormal faeces
DB01129,Rabeprazole,C0151854,Abnormal platelets
DB01129,Rabeprazole,C0948089,Acute coronary syndrome
DB01129,Rabeprazole,C0001824,Agranulocytosis
DB01129,Rabeprazole,C0001925,Albuminuria
DB01129,Rabeprazole,C0002170,Alopecia
DB01129,Rabeprazole,C0002418,Amblyopia
DB01129,Rabeprazole,C0002871,Anaemia
DB01129,Rabeprazole,C0002994,Angioedema
DB01129,Rabeprazole,C0042373,Angiopathy
DB01129,Rabeprazole,C0003578,Apnoea
DB01129,Rabeprazole,C0003811,Arrhythmia
DB01129,Rabeprazole,C0022408,Arthropathy
DB01129,Rabeprazole,C0003962,Ascites
DB01129,Rabeprazole,C0004096,Asthma
DB01129,Rabeprazole,C0004998,Benign neoplasm of skin
DB01129,Rabeprazole,C0232849,Bladder pain
DB01129,Rabeprazole,C0018939,Blood disorder
DB01129,Rabeprazole,C0151825,Bone pain
DB01129,Rabeprazole,C0428977,Bradycardia
DB01129,Rabeprazole,C2225524,Breast enlargement
DB01129,Rabeprazole,C0006277,Bronchitis
DB01129,Rabeprazole,C0006444,Bursitis
DB01129,Rabeprazole,C0022650,Calculus of kidney
DB01129,Rabeprazole,C0006840,Candida infection
DB01129,Rabeprazole,C0007642,Cellulitis
DB01129,Rabeprazole,C0085593,Chills
DB01129,Rabeprazole,C0008311,Cholangitis
DB01129,Rabeprazole,C0008325,Cholecystitis
DB01129,Rabeprazole,C0008350,Cholelithiasis
DB01129,Rabeprazole,C0009421,Coma
DB01129,Rabeprazole,C0311245,Congenital cystic kidney disease
DB01129,Rabeprazole,C0009763,Conjunctivitis
DB01129,Rabeprazole,C1956346,Coronary artery disease
DB01129,Rabeprazole,C0011175,Dehydration
DB01129,Rabeprazole,C0011849,Diabetes mellitus
DB01129,Rabeprazole,C0012569,Diplopia
DB01129,Rabeprazole,C0233407,Disorientation
DB01129,Rabeprazole,C0314719,Dry eye
DB01129,Rabeprazole,C0013298,Duodenitis
DB01129,Rabeprazole,C0013390,Dysmenorrhoea
DB01129,Rabeprazole,C0013447,Ear disorder
DB01129,Rabeprazole,C0013456,Ear pain
DB01129,Rabeprazole,C0013491,Ecchymosis
DB01129,Rabeprazole,C0151878,Electrocardiogram QT prolonged
DB01129,Rabeprazole,C0522055,Electrocardiogram abnormal
DB01129,Rabeprazole,C0013922,Embolism
DB01129,Rabeprazole,C1704212,Embolus
DB01129,Rabeprazole,C0392025,Enlargement abdomen
DB01129,Rabeprazole,C0014591,Epistaxis
DB01129,Rabeprazole,C0302295,Eruption
DB01129,Rabeprazole,C0041834,Erythema
DB01129,Rabeprazole,C0014742,Erythema multiforme
DB01129,Rabeprazole,C0015397,Eye disorder
DB01129,Rabeprazole,C0151827,Eye pain
DB01129,Rabeprazole,C0542571,Face oedema
DB01129,Rabeprazole,C0016204,Flatulence
DB01129,Rabeprazole,C0016658,Fracture
DB01129,Rabeprazole,C0011630,Fungal skin infection
DB01129,Rabeprazole,C0017152,Gastritis
DB01129,Rabeprazole,C0151544,Gastrointestinal carcinoma
DB01129,Rabeprazole,C0017181,Gastrointestinal haemorrhage
DB01129,Rabeprazole,C0017574,Gingivitis
DB01129,Rabeprazole,C0017601,Glaucoma
DB01129,Rabeprazole,C0018099,Gout
DB01129,Rabeprazole,C0018418,Gynaecomastia
DB01129,Rabeprazole,C0018965,Haematuria
DB01129,Rabeprazole,C2711227,Hepatic steatosis
DB01129,Rabeprazole,C0019158,Hepatitis
DB01129,Rabeprazole,C0019270,Hernia
DB01129,Rabeprazole,C0019372,Herpes virus infection
DB01129,Rabeprazole,C0019521,Hiccups
DB01129,Rabeprazole,C0220994,Hyperammonaemia
DB01129,Rabeprazole,C0020456,Hyperglycaemia
DB01129,Rabeprazole,C0424295,Hyperkinesia
DB01129,Rabeprazole,C0020473,Hyperlipidaemia
DB01129,Rabeprazole,C0026826,Hypertonia
DB01129,Rabeprazole,C0020578,Hyperventilation
DB01129,Rabeprazole,C0002884,Hypochromic anaemia
DB01129,Rabeprazole,C0151723,Hypomagnesaemia
DB01129,Rabeprazole,C0242184,Hypoxia
DB01129,Rabeprazole,C2047937,Ill-defined disorder
DB01129,Rabeprazole,C0232461,Increased appetite
DB01129,Rabeprazole,C0151698,Injection site haemorrhage
DB01129,Rabeprazole,C0151828,Injection site pain
DB01129,Rabeprazole,C0206061,Interstitial pneumonia
DB01129,Rabeprazole,C0162316,Iron deficiency anaemia
DB01129,Rabeprazole,C0022904,Lacrimal disorder
DB01129,Rabeprazole,C0023518,Leukocytosis
DB01129,Rabeprazole,C0023530,Leukopenia
DB01129,Rabeprazole,C0023533,Leukorrhea
DB01129,Rabeprazole,C0151765,Liver fatty deposition
DB01129,Rabeprazole,C0041657,Loss of consciousness
DB01129,Rabeprazole,C0024115,Lung disorder
DB01129,Rabeprazole,C0242379,Lung neoplasm malignant
DB01129,Rabeprazole,C0497156,Lymphadenopathy
DB01129,Rabeprazole,C0231218,Malaise
DB01129,Rabeprazole,C0025202,Malignant melanoma
DB01129,Rabeprazole,C0162429,Malnutrition
DB01129,Rabeprazole,C0025323,Menorrhagia
DB01129,Rabeprazole,C0025874,Metrorrhagia
DB01129,Rabeprazole,C0149931,Migraine
DB01129,Rabeprazole,C0151785,Mucous membrane disorder
DB01129,Rabeprazole,C0231530,Muscle twitching
DB01129,Rabeprazole,C0948525,Musculoskeletal stiffness
DB01129,Rabeprazole,C0027339,Nail disorder
DB01129,Rabeprazole,C0007859,Neck pain
DB01129,Rabeprazole,C0027651,Neoplasm
DB01129,Rabeprazole,C0392525,Nephrolithiasis
DB01129,Rabeprazole,C0031117,Neuropathy peripheral
DB01129,Rabeprazole,C1320474,Nuchal rigidity
DB01129,Rabeprazole,C0085649,Oedema peripheral
DB01129,Rabeprazole,C0014868,Oesophagitis
DB01129,Rabeprazole,C0029191,Orchitis
DB01129,Rabeprazole,C0029878,Otitis externa
DB01129,Rabeprazole,C0029882,Otitis media
DB01129,Rabeprazole,C0030252,Palpitations
DB01129,Rabeprazole,C0030286,Pancreatic disorder
DB01129,Rabeprazole,C0030305,Pancreatitis
DB01129,Rabeprazole,C0030312,Pancytopenia
DB01129,Rabeprazole,C0030794,Pelvic pain
DB01129,Rabeprazole,C0349506,Photosensitivity
DB01129,Rabeprazole,C0005818,Platelet disorder
DB01129,Rabeprazole,C0042023,Pollakiuria
DB01129,Rabeprazole,C0022680,Polycystic kidney
DB01129,Rabeprazole,C0033575,Prostatic disorder
DB01129,Rabeprazole,C0178415,Prostatic specific antigen increased
DB01129,Rabeprazole,C0267596,Rectal haemorrhage
DB01129,Rabeprazole,C0391870,Red blood cell abnormality
DB01129,Rabeprazole,C0035304,Retinal degeneration
DB01129,Rabeprazole,C0035309,Retinal disorder
DB01129,Rabeprazole,C0151826,Retrosternal pain
DB01129,Rabeprazole,C0035410,Rhabdomyolysis
